"No.","Time","Source","Destination","Protocol","Length","Info"
"1106","180.590000","::20e:e:e:e","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1107","180.592760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1108","180.600000","00:0f:00:0f:00:0f:00:0f","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
"1109","180.970000","::201:1:1:1","::210:10:10:10","UDP","69","8214  >  8214 Len=4"
"1110","180.973240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1111","181.010000","::201:1:1:1","::210:10:10:10","UDP","78","8214  >  8214 Len=4"
"1112","181.013528","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1113","181.050000","::201:1:1:1","::210:10:10:10","UDP","78","8214  >  8214 Len=4"
"1114","181.053528","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1115","181.080000","::201:1:1:1","::210:10:10:10","UDP","78","8214  >  8214 Len=4"
"1116","181.083528","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"1117","181.220000","::210:10:10:10","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1118","181.222728","","00:10:00:10:00:10:00:10","IEEE 802.15.4","19","Ack, Dst: CableTel_10:00:10:00:10"
"1119","181.350000","::210:10:10:10","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1120","181.353016","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"1121","181.480000","::210:10:10:10","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1122","181.483016","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1123","181.610000","::210:10:10:10","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1124","181.612760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1125","181.970000","::201:1:1:1","::20e:e:e:e","UDP","69","8214  >  8214 Len=4"
"1126","181.973240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1127","182.010000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1128","182.013528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1129","182.050000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1130","182.053528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1131","182.080000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1132","182.083528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1133","182.220000","::20e:e:e:e","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1134","182.222728","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1135","182.280000","fe80::202:2:2:2","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1136","182.350000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1137","182.353016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1138","182.480000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1139","182.483016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1140","182.630000","::20e:e:e:e","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1141","182.632760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1142","182.990000","::201:1:1:1","::20e:e:e:e","UDP","69","8214  >  8214 Len=4"
"1143","182.993240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1144","183.030000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1145","183.033528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1146","183.070000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1147","183.073528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1148","183.100000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1149","183.103528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1150","183.240000","::20e:e:e:e","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1151","183.242728","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1152","183.370000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1153","183.373016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1154","183.500000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1155","183.503016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1156","183.650000","::20e:e:e:e","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1157","183.652760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1158","183.850000","::201:1:1:1","::204:4:4:4","UDP","45","8214  >  8214 Len=4"
"1159","183.852472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1160","183.990000","::204:4:4:4","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1161","183.992472","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"1162","184.470000","00:05:00:05:00:05:00:05","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
"1163","184.480000","00:06:00:06:00:06:00:06","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
"1164","184.550000","00:0d:00:0d:00:0d:00:0d","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
"1165","184.560000","00:0e:00:0e:00:0e:00:0e","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
"1166","184.880000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"1167","184.882984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1168","184.920000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"1169","184.923272","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1170","184.960000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"1171","184.963272","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1172","185.090000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1173","185.092728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"1174","185.220000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1175","185.223016","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1176","185.350000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1177","185.352760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1178","185.880000","::201:1:1:1","::20f:f:f:f","UDP","77","8214  >  8214 Len=4"
"1179","185.883496","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1180","185.920000","::201:1:1:1","::20f:f:f:f","UDP","86","8214  >  8214 Len=4"
"1181","185.923784","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1182","185.960000","::201:1:1:1","::20f:f:f:f","UDP","86","8214  >  8214 Len=4"
"1183","185.963784","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1184","185.990000","::201:1:1:1","::20f:f:f:f","UDP","86","8214  >  8214 Len=4"
"1185","185.993784","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1186","186.000000","::201:1:1:1","::20f:f:f:f","UDP","86","8214  >  8214 Len=4"
"1187","186.003784","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1188","186.140000","fe80::210:10:10:10","fe80::20c:c:c:c","ICMPv6","102","RPL Control (DODAG Information Object)"
"1189","186.144296","","00:10:00:10:00:10:00:10","IEEE 802.15.4","19","Ack, Dst: CableTel_10:00:10:00:10"
"1190","186.160000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1191","186.162728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"1192","186.300000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1193","186.303016","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1194","186.430000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1195","186.433016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1196","186.560000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1197","186.563016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1198","186.710000","::20f:f:f:f","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1199","186.712760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1200","186.920000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"1201","186.922984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1202","186.960000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"1203","186.963272","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1204","187.000000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"1205","187.003272","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1206","187.130000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1207","187.132728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"1208","187.260000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1209","187.263016","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1210","187.390000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1211","187.392760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1212","187.920000","fe80::204:4:4:4","fe80::203:3:3:3","ICMPv6","102","RPL Control (DODAG Information Object)"
"1213","187.924296","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"1214","187.940000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"1215","187.942728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1216","187.980000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"1217","187.983016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1218","188.110000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1219","188.112728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1220","188.240000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1221","188.242760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1222","188.410000","00:02:00:02:00:02:00:02","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
"1223","188.490000","00:0a:00:0a:00:0a:00:0a","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
"1224","188.510000","00:0c:00:0c:00:0c:00:0c","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
"1225","188.940000","::201:1:1:1","::20a:a:a:a","UDP","69","8214  >  8214 Len=4"
"1226","188.943240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1227","188.980000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1228","188.983528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1229","189.020000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1230","189.023528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1231","189.100000","fe80::209:9:9:9","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1232","189.180000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1233","189.183528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1234","189.190000","::20a:a:a:a","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1235","189.192728","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"1236","189.320000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1237","189.323016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1238","189.450000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1239","189.453016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1240","189.600000","::20a:a:a:a","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1241","189.602760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1242","189.960000","::201:1:1:1","::202:2:2:2","UDP","53","8214  >  8214 Len=4"
"1243","189.962728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1244","190.120000","::201:1:1:1","::202:2:2:2","UDP","62","8214  >  8214 Len=4"
"1245","190.123016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1246","190.130000","::202:2:2:2","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1247","190.132728","","00:02:00:02:00:02:00:02","IEEE 802.15.4","19","Ack, Dst: NetSys_02:00:02:00:02"
"1248","190.280000","::202:2:2:2","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1249","190.282760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1250","190.300000","fe80::206:6:6:6","fe80::203:3:3:3","ICMPv6","102","RPL Control (DODAG Information Object)"
"1251","190.304296","","00:06:00:06:00:06:00:06","IEEE 802.15.4","19","Ack, Dst: ToshibaT_06:00:06:00:06"
"1252","190.980000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"1253","190.982728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1254","191.020000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"1255","191.023016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1256","191.150000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1257","191.152728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1258","191.300000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1259","191.302760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1260","191.850000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"1261","191.852728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1262","191.890000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"1263","191.893016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1264","192.020000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1265","192.022728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1266","192.050000","fe80::20d:d:d:d","fe80::208:8:8:8","ICMPv6","102","RPL Control (DODAG Information Object)"
"1267","192.054296","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"1268","192.150000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1269","192.152760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1270","192.170000","00:08:00:08:00:08:00:08","00:03:00:03:00:03:00:03","IEEE 802.15.4","23","Data, Dst: Barracud_03:00:03:00:03, Src: Multitec_08:00:08:00:08"
"1271","192.171768","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"1272","192.370000","00:01:00:01:00:01:00:01","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
"1273","192.400000","00:04:00:04:00:04:00:04","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
"1274","192.430000","00:07:00:07:00:07:00:07","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
"1275","192.440000","00:08:00:08:00:08:00:08","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
"1276","192.470000","00:0b:00:0b:00:0b:00:0b","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
"1277","192.520000","00:10:00:10:00:10:00:10","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
"1278","192.850000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"1279","192.852728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1280","192.890000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"1281","192.893016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1282","193.020000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1283","193.022728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1284","193.090000","fe80::20e:e:e:e","fe80::20a:a:a:a","ICMPv6","102","RPL Control (DODAG Information Object)"
"1285","193.094296","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1286","193.170000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1287","193.172760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1288","193.870000","::201:1:1:1","::208:8:8:8","UDP","53","8214  >  8214 Len=4"
"1289","193.872728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1290","193.920000","::201:1:1:1","::208:8:8:8","UDP","62","8214  >  8214 Len=4"
"1291","193.923016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1292","194.040000","::208:8:8:8","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1293","194.042728","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"1294","194.190000","::208:8:8:8","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1295","194.192760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1296","194.370000","fe80::20f:f:f:f","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1297","194.680000","fe80::20b:b:b:b","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1298","194.890000","::201:1:1:1","::202:2:2:2","UDP","53","8214  >  8214 Len=4"
"1299","194.892728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1300","195.050000","::201:1:1:1","::202:2:2:2","UDP","62","8214  >  8214 Len=4"
"1301","195.053016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1302","195.060000","::202:2:2:2","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1303","195.062728","","00:02:00:02:00:02:00:02","IEEE 802.15.4","19","Ack, Dst: NetSys_02:00:02:00:02"
"1304","195.210000","::202:2:2:2","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1305","195.212760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1306","195.910000","::201:1:1:1","::202:2:2:2","UDP","53","8214  >  8214 Len=4"
"1307","195.912728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1308","196.070000","::201:1:1:1","::202:2:2:2","UDP","62","8214  >  8214 Len=4"
"1309","196.073016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1310","196.080000","::202:2:2:2","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1311","196.082728","","00:02:00:02:00:02:00:02","IEEE 802.15.4","19","Ack, Dst: NetSys_02:00:02:00:02"
"1312","196.230000","::202:2:2:2","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1313","196.232760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1314","196.360000","00:03:00:03:00:03:00:03","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
"1315","196.380000","00:05:00:05:00:05:00:05","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
"1316","196.420000","00:09:00:09:00:09:00:09","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
"1317","196.460000","00:0d:00:0d:00:0d:00:0d","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
"1318","196.470000","00:0e:00:0e:00:0e:00:0e","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
"1319","196.480000","00:0f:00:0f:00:0f:00:0f","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
"1320","196.540000","fe80::209:9:9:9","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1321","196.930000","::201:1:1:1","::202:2:2:2","UDP","53","8214  >  8214 Len=4"
"1322","196.932728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1323","197.090000","::201:1:1:1","::202:2:2:2","UDP","62","8214  >  8214 Len=4"
"1324","197.093016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1325","197.100000","::202:2:2:2","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1326","197.102728","","00:02:00:02:00:02:00:02","IEEE 802.15.4","19","Ack, Dst: NetSys_02:00:02:00:02"
"1327","197.160000","fe80::208:8:8:8","fe80::209:9:9:9","ICMPv6","102","RPL Control (DODAG Information Object)"
"1328","197.164296","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"1329","197.250000","::202:2:2:2","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1330","197.252760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1331","197.950000","::201:1:1:1","::203:3:3:3","UDP","45","8214  >  8214 Len=4"
"1332","197.952472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1333","198.100000","::203:3:3:3","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1334","198.102472","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1335","198.990000","::201:1:1:1","::205:5:5:5","UDP","45","8214  >  8214 Len=4"
"1336","198.992472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1337","199.120000","::205:5:5:5","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1338","199.122472","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1339","199.840000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"1340","199.842984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1341","199.880000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
